,Date,Tweet,Tweet Source,Retweets,Likes,Location,Clean Tweet,SS
1525,2020-12-24 02:43:33,"Those who were opposing FARM BILL should see the impact of #FarmersBill 
🤩🤩😍😍
Thankyou @narendramodi ji...
#Farmersday2020 
#FarmersWithModi https://t.co/n5PFL7kRKj",Twitter for Android,23,104,Galaxy,those who were opposing farm bill should see the impact thankyou,POSITIVE
1526,2020-12-24 02:07:09,"We r eating becoz of them, they r unable to eat becoz of us...  #FarmersBill #FarmersProtest #farmer https://t.co/abYIj2rXUb",Twitter for Android,4,8,,eating becoz them they unable eat becoz,NEGATIVE
1527,2020-12-24 00:48:35,@arupbdn @curlykrazy07 There is a thing called rich farmers. Not everyone is poor. Just like you are poorer than your boss even though you are still in the same field. This is the most broken logic I have ever heard. #FarmersBill #farmersprotest #Punjabi #FarmerBill2020,Twitter for iPhone,0,0,"Brampton, Ontario",there thing called rich farmers not everyone poor just like you are poorer than your boss even though you are still the same field this the most broken logic have ever heard,NEGATIVE
1528,2020-12-24 00:48:21,@Impregnable007 @curlykrazy07 There is a thing called rich farmers. Not everyone is poor. Just like you are poorer than your boss even though you are still in the same field. This is the most broken logic I have ever heard. #FarmersBill #farmersprotest #Punjabi #FarmerBill2020,Twitter for iPhone,0,4,"Brampton, Ontario",there thing called rich farmers not everyone poor just like you are poorer than your boss even though you are still the same field this the most broken logic have ever heard,NEGATIVE
1529,2020-12-24 00:48:17,@curlykrazy07 There is a thing called rich farmers. Not everyone is poor. Just like you are poorer than your boss even though you are still in the same field. This is the most broken logic I have ever heard. #FarmersBill #farmersprotest #Punjabi #FarmerBill2020,Twitter for iPhone,0,0,"Brampton, Ontario",there thing called rich farmers not everyone poor just like you are poorer than your boss even though you are still the same field this the most broken logic have ever heard,NEGATIVE
1530,2020-12-24 00:48:08,@ChhajjuM @Impregnable007 @Nsneetusingh6 @curlykrazy07 @MangatRavdeep There is a thing called rich farmers. Not everyone is poor. Just like you are poorer than your boss even though you are still in the same field. This is the most broken logic I have ever heard. #FarmersBill #farmersprotest #Punjabi #FarmerBill2020,Twitter for iPhone,1,3,"Brampton, Ontario",there thing called rich farmers not everyone poor just like you are poorer than your boss even though you are still the same field this the most broken logic have ever heard,NEGATIVE
1531,2020-12-23 23:01:05,Thank you  . #FarmersProtest #FarmersBill https://t.co/YFb8p8omKW,Twitter for iPhone,0,0,"Melbourne, Victoria",thank you,POSITIVE
1532,2020-12-23 22:58:02,@AJAYSIN61928884 @jazzyb Rather than saying us khalistani say no more #FarmersBill because you know if we are not here what you will eat. Support us not hate speech.,Twitter for iPhone,0,0,,rather than saying khalistani say more because you know are not here what you will eat support not hate speech,NEGATIVE
1533,2020-12-23 22:54:41,You are a  disgrace not just on Sikhism but on the whole humanity. Height of stupidity one can possess. #FarmersBill2020 #FarmersBill #Tractor2Twitter https://t.co/si9hmfsyO9,Twitter for Android,0,3,"Punjab, India",you are disgrace not just sikhism but the whole humanity height stupidity one can possess,NEGATIVE
1534,2020-12-23 22:25:44,Besharam BJP 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ #FarmersBill #FarmerProtest #IStandWithFarmers #bycottJIO #BycottGodiMedia #BycottAdaniAmbani #BycottAmbaniAdani https://t.co/Wb6UIwQxKq,Twitter for iPad,1,1,,besharam bjp,NEGATIVE
1535,2020-12-23 22:18:18,"** The fault lines of the Hindutva project are showing **
3 #FarmersBill : Serves the interests of the (1.) corporations as well as the (2.) RSS ideology.... 2 birds knocked with a stone !!! in 5-6 years !!!! or sooner !!

 #IStandWithFarmers #DilliChalo 

https://t.co/CHVcrbGsaj",Twitter Web App,2,3,Nomadic,the fault lines the hindutva project are showing serves the interests the corporations well the rss ideology birds knocked with stone years sooner,NEGATIVE
1536,2020-12-23 22:17:18,"I'm done 😭😭😭 💜

#KisanMajdoorEktaZindabaad
#FarmersProtests #FarmersBill #sikhi #DigitalKisan #DigitalKisanMorcha https://t.co/Cmbvc2Bgsv",Twitter for Android,171,515,"London, England",done,POSITIVE
1537,2020-12-23 22:05:35,Our ancestors sacrificed their lives for that country too but this isn’t about us sikhs it’s about the farmers  and their rights #FarmersProstests #FarmersBill,Twitter for iPhone,0,0,"CHOsen,padildo,leekiehol, kuku",our ancestors sacrificed their lives for that country too but this isnt about sikhs its about the farmers and their rights,NEGATIVE
1538,2020-12-23 22:05:35,Indian gov is trying to create false rumour trying brainwash everyone in thinking we Sikhs are terrorists  this is why read your Indian history we aren’t terrorists we are protectors and warriors we are farmers not terrorists #FarmersProtests #FarmersBill  lots of false news,Twitter for iPhone,0,0,"CHOsen,padildo,leekiehol, kuku",indian gov trying create false rumour trying brainwash everyone thinking sikhs are terrorists this why read your indian history arent terrorists are protectors and warriors are farmers not terrorists lots false news,NEGATIVE
1539,2020-12-23 22:00:49,Very simply explained..Theses laws already failed in US and UK...With which wisdom India is implementing a failed agricultural reform. Farmers Protest &amp; Bill 2020 | Real REASON for Protest?? AUTHENTIC REVIEW https://t.co/PWnC8xkOwD via @YouTube #isupportfarmers #FarmersBill,Twitter for iPhone,0,0,USA,very simply explainedtheses laws already failed and ukwith which wisdom india implementing failed agricultural reform farmers protest amp bill real reason for protest authentic review via,NEGATIVE
1540,2020-12-23 21:31:02,"Just give us a reason 2 support unconditional bills!If he was trustworthy, you didn’t have 2 beg citizens 2 trust him anyways #FarmerProtest #FarmersBill @sandhuD9 @Kuldeepsidhu13_ @Manpree80760474 @Kaurnavi25 @ravishndtv @UK51NGH @DEBKANCHAN @Trendsetting123 @joerave @sweposten https://t.co/r9nW4rGgtD",Twitter for iPhone,1,3,Canada,just give reason support unconditional billsif was trustworthy you didnt have beg citizens trust him anyways,NEGATIVE
1541,2020-12-23 21:27:35,New laws are like poison to a free society ...                                                #FarmersBill                                                   #farmerareprotestingonfarmersday. #farmerprotest,Twitter for iPhone,0,0,,new laws are like poison free society,NEGATIVE
1542,2020-12-23 20:43:42,The Sikh people have shown (once again) that we are gods army and we take that responsibility very seriously. We not only just saved ourselves but all of India from famine and injustice. #KisanDiwas #kisanandolan #kisandiwas2020 #kisan #FarmersProtests #FarmersBill,Twitter for Android,0,0,,the sikh people have shown once again that are gods army and take that responsibility very seriously not only just saved ourselves but all india from famine and injustice,POSITIVE
1543,2020-12-23 20:40:12,I wish I could make Punjab like heaven I love my people ❤️ #kisanandolan #kisan #KisanVirodhiNarendraModi #FarmersProtests #FarmersBill #farmerprotest2020,Twitter for Android,0,0,,wish could make punjab like heaven love people,POSITIVE
1544,2020-12-23 20:39:11,"#sandhubus doing commendable work 👏👏🙌🙌
#BycottAdaniAmbani  #FarmersBill #Farmers #FarmersPotestingOnFarmersDay #BoycottJioSIM #kisanandolan #KisanMajdoorEktaZindabaad https://t.co/70orSM2KvL",Twitter for iPhone,0,1,"New Delhi, India",doing commendable work,POSITIVE
1545,2020-12-23 20:36:07,#FarmersProtests #FarmersBill it been 28 days Modi @PMOIndia https://t.co/vun00bWxht,Twitter for iPhone,5,7,Ottawa,been days modi,POSITIVE
1546,2020-12-23 20:34:00,#FarmersProtests #FarmersBill when will the govt realize the bills are not the solution to anything. https://t.co/nZCZzvplf2,Twitter for iPhone,3,9,Ottawa,when will the govt realize the bills are not the solution anything,NEGATIVE
1547,2020-12-23 20:31:52,#FarmersProtests #FarmersBill  modi take the bills back. https://t.co/a4QZkQ9pOK,Twitter for iPhone,2,7,Ottawa,modi take the bills back,NEGATIVE
1548,2020-12-23 20:29:41,"I begin my #Twitter journey in solidarity with my #Farmers! I pray to the Unseen Force to provide warmth &amp; comfort to my #Braveheart #Sikhs!
Dhan Sri Guru Granth Sahib Ji 🙏🏼
Jai Shri Krishna 🙏🏼
Praise the Lord 😇
Allah o Akbar 😇
Jai Shri Mahaveer 🙏🏼
Hallelujah 😇 
#FarmersBill",Twitter for Android,0,1,Mumbai,begin journey solidarity with pray the unseen force provide warmth amp comfort dhan sri guru granth sahib jai shri krishna praise the lord allah akbar jai shri mahaveer hallelujah,POSITIVE
1549,2020-12-23 20:22:50,No words for this.  #respect #FarmersBill #FarmersProtests https://t.co/v60sFDjv04,Twitter for iPhone,1,2,United States,words for this,POSITIVE
1550,2020-12-23 20:17:16,Farmers vs farm laws #isupportfarmers #FarmersProtests #FarmersBill https://t.co/Hm7S8C3xML,Twitter for iPhone,7,17,USA,farmers farm laws,NEGATIVE
1551,2020-12-23 20:16:19,"Sorry, @_YogendraYadav ji i saw your tweet Post Midnight and didn't knew about your appeal. So to compensate I'll Skip food whole day today to show solidarity with the farmers who feed the whole nation. Regards
A Believer.
#NationalFarmersDay2020
#kisandiwas2020 
#FarmersBill",Twitter for Android,1,1,"Chandigarh, India",sorry saw your tweet post midnight and didnt knew about your appeal compensate ill skip food whole day today show solidarity with the farmers who feed the whole nation regards believer,NEGATIVE
1552,2020-12-23 20:11:45,#FarmersBill #Farmers #farmer #ThooktaHaiBharat #Boycott #Indians  Caption https://t.co/eT9v4yewru,Twitter for iPhone,0,2,,caption,POSITIVE
1553,2020-12-23 19:47:02,"How unfortunate that people who don't do farming are making farming bills, passing it, supporting it and even teaching it but actual farmers are protesting it, getting abused.. Hope this all ends soon..
#kisanandolan #farmersrprotest #FarmersBill #KisanDiwas https://t.co/bQ46fE2ihY",Twitter for Android,3,3,"New Delhi, India",how unfortunate that people who dont farming are making farming bills passing supporting and even teaching but actual farmers are protesting getting abused hope this all ends soon,NEGATIVE
1554,2020-12-23 19:46:17,Cutting chai and songs of resistance. The mood at Nashik's Golf Maidan on Monday where farmers gathered before heading to Delhi #farmersrprotest #MaharashtraForFarmers #FarmersBill #Delhi #Farmers https://t.co/KvxhxcOXuv,Twitter for Android,2,19,Mumbai,cutting chai and songs resistance the mood nashiks golf maidan monday where farmers gathered before heading delhi,NEGATIVE
1555,2020-12-23 19:30:50,"#farmersrprotest 
#FarmersBill 
Well explained.
Every Kisan understand this and #modisarkar also knew this.
That's why #GodiMedia  maligning this agitation on false grounds https://t.co/KF1x8JjWKw",Twitter for Android,0,0,not able to trace yet,well explained every kisan understand this and also knew this thats why maligning this agitation false grounds,NEGATIVE
1556,2020-12-23 19:26:39,well said by a #RealFarmers .....#FarmersProtest ....#FarmersBill .............#Farmers https://t.co/d0ZSzQDljI,Twitter Web App,0,0,India,well said,POSITIVE
1557,2020-12-23 19:26:17,#Farmersday2020 at least on this day i wish #FarmersBill will be withdrawn in favour of #FarmersProtest https://t.co/eYCx1jTdBO,Twitter Web App,0,7,"Devarakadra Assembly, MBNR ",least this day wish will withdrawn favour,NEGATIVE
1558,2020-12-23 19:25:49,"If a country has money for war then it shound have money to feed the hungry!!!!
#PMOIndia #ModiSellingFarmers #IndiaWithFarmers #NarendraModi #FarmersBill 
#YogiAdityanath https://t.co/j93gxwIBTh",Twitter for Android,0,1,"कानपुर, भारत",country has money for war then shound have money feed the hungry,NEGATIVE
1559,2020-12-23 19:20:32,"#FarmersPotestingOnFarmersDay
#FarmersBill
#Farmers

""20,000 En Route To Delhi To Support Farm Laws"": Western UP's Kisan Sena - NDTV https://t.co/MXj0NIAMKf",Twitter for Android,12,18,"Hyderabad, India",route delhi support farm laws western ups kisan sena ndtv,NEGATIVE
1560,2020-12-23 19:18:36,"@KaranveerPannu @GurpreetGhuggi Good. But what exactly are the #farmersrprotest for? If your only demand is to repeal #FarmersBill , then what about those #Farmers across the nation see benefit in #FarmLaws &amp; hence support it? You can choose not go to private. But you can't deny your fellow #Farmer that option!",Twitter for Android,2,7,,good but what exactly are the for your only demand repeal then what about those across the nation see benefit amp hence support you can choose not private but you cant deny your fellow that option,NEGATIVE
1561,2020-12-23 19:07:27,"Biggest thanks goes only and only to our very farmers who actually work days as well as nights for us, so that we can actually get all that food to eat. 
#thankyoufarmers 
#FarmersBill 
#farmersday 
#NationalFarmersDay",Twitter for Android,0,0,,biggest thanks goes only and only our very farmers who actually work days well nights for that can actually get all that food eat,POSITIVE
